Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Death_Count,Crash_Non.Suspected_Serious_Injury_Count,Crash_Not_Injured_Count,Crash_Possible_Injury_Count,Crash_Severity,Crash_Suspected_Serious_Injury_Count,Crash_Total_Injury_Count,Crash_Unknown_Injury_Count,Latitude,Longitude,Street_Name,Street_Number,Driver_Alcohol_Result,Driver_Blood_Alcohol_Content_Test_Result,Driver_Drug_Test_Result,Unit_Death_Count,Unit_Description,Unit_Non.Suspected_Serious_Injury_Count,Unit_Not_Injured_Count,Unit_Possible_Injury_Count,Unit_Suspected_Serious_Injury_Count,Unit_Total_Injury_Count,Unit_Unknown_Injury_Count,Person_Age,Person_Death_Count,Person_Ethnicity,Person_Gender,Person_Injury_Severity,Person_Not_Injured_Count,Person_Possible_Injury_Count,Person_Suspected_Serious_Injury_Count,Person_Total_Injury_Count,Person_Type,Crash_Month,Crash_Year
13205740,TRUE,4/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42643497,-98.49132231,E HOUSTON ST,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,39,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13205529,FALSE,4/5/13,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,0,29.49653495,-98.40214107,EISENHAUER RD,4585,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,11,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13208184,FALSE,4/7/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.49248925,-98.67013867,RIDGE WILDE ST,9219,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,41,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13210749,TRUE,4/8/13,0,0,1,0,N - NOT INJURED,0,0,1,29.42652497,-98.48797231,BROADWAY ST,100,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,0,0,1,30,0,W - WHITE,2 - FEMALE,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST,April,2013
13212091,FALSE,4/10/13,0,0,2,0,N - NOT INJURED,0,0,0,29.52465393,-98.56871331,WURZBACH RD,8790,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,48,0,98 - OTHER,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,April,2013
13212626,FALSE,4/10/13,0,1,0,0,A - SUSPECTED SERIOUS INJURY,1,2,0,29.42608248,-98.50365733,W COMMERCE ST,892,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,53,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13215028,FALSE,4/10/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.40804574,-98.62550627,MARTINIQUE DR,6820,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,17,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13217532,FALSE,4/11/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.35526687,-98.54637272,BARLITE BLVD,7379,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,75,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13217868,TRUE,4/11/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42755497,-98.48759232,BROADWAY ST,200,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,65,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13217836,FALSE,4/13/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.48344641,-98.63017052,GRISSOM RD,7118,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,32,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,April,2013
13218355,TRUE,4/13/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.34598577,-98.61478535,FM2536,6000,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,76,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,April,2013
13220053,FALSE,4/15/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.52110395,-98.57825228,HAMILTON WOLFE RD,4651,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,49,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,April,2013
13545150,FALSE,4/20/13,0,2,1,0,B - SUSPECTED MINOR INJURY,0,2,0,29.42512497,-98.49920231,CONCHO ST,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,33,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13545150,FALSE,4/20/13,0,2,1,0,B - SUSPECTED MINOR INJURY,0,2,0,29.42512497,-98.49920231,CONCHO ST,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,28,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,April,2013
13284679,FALSE,5/1/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.36561828,-98.50402148,PLEASANTON RD,1705,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,53,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,May,2013
13264815,TRUE,5/5/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.37399498,-98.49823231,S FLORES ST,5200,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,19,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13285603,FALSE,5/6/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.4269202,-98.68098341,S ELLISON DR,1027,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,17,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,May,2013
13268676,FALSE,5/14/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.38417498,-98.47042873,FAIR AVE,488,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,26,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,May,2013
13268676,FALSE,5/14/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.38417498,-98.47042873,FAIR AVE,488,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,26,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,May,2013
13269054,TRUE,5/14/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.35545499,-98.5568923,BRIGGS AVE,241,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,46,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13269177,FALSE,5/15/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.48781496,-98.39199234,VILLAGE VW,4700,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,51,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13269225,FALSE,5/15/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.44232111,-98.52508572,MICKLEJOHN ST,292,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,3,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,May,2013
13280369,FALSE,5/17/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.45004207,-98.57597976,CULEBRA RD,3692,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,57,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,May,2013
13281931,TRUE,5/17/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.35457499,-98.52313231,GROSVENOR BLVD,1200,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,42,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,May,2013
13273732,FALSE,5/18/13,0,0,3,0,N - NOT INJURED,0,0,0,29.46609384,-98.60072197,INGRAM RD,5928,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,39,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,May,2013
13610452,TRUE,5/21/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42289497,-98.48734232,E MARKET ST,101,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,37,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,May,2013
13280381,TRUE,5/22/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.46807497,-98.5399523,WILSON BLVD,2200,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,16,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13281560,FALSE,5/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43108362,-98.5627077,W OLD US HIGHWAY 90,136,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,30,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,May,2013
13281563,TRUE,5/22/13,0,3,1,0,B - SUSPECTED MINOR INJURY,0,3,0,29.41354498,-98.62400228,PINN RD,2000,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,55,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13281563,TRUE,5/22/13,0,3,1,0,B - SUSPECTED MINOR INJURY,0,3,0,29.41354498,-98.62400228,PINN RD,2000,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,36,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13281563,TRUE,5/22/13,0,3,1,0,B - SUSPECTED MINOR INJURY,0,3,0,29.41354498,-98.62400228,PINN RD,2000,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,48,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,May,2013
13284441,FALSE,5/23/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.3472502,-98.62075861,BRIGHT VALLEY DR,6019,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,19,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,May,2013
13336744,FALSE,6/17/13,1,1,1,0,K - FATAL INJURY,0,1,0,29.39197598,-98.65663669,RAY ELLISON BLVD,4158,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,47,1,W - WHITE,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,June,2013
13336744,FALSE,6/17/13,1,1,1,0,K - FATAL INJURY,0,1,0,29.39197598,-98.65663669,RAY ELLISON BLVD,4158,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,36,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13346016,FALSE,6/18/13,0,0,2,0,N - NOT INJURED,0,0,0,29.64290012,-98.42484149,BULVERDE RD,21766,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,42,0,B - BLACK,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,June,2013
13328715,TRUE,6/22/13,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,1,29.44063497,-98.49184231,BROOKLYN AVE,1298,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,37,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,June,2013
13331129,FALSE,6/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.41797497,-98.54353231,COLIMA ST,3400,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,10,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,June,2013
13330765,TRUE,6/23/13,0,0,5,1,C - POSSIBLE INJURY,0,1,0,29.44353184,-98.47658298,SL0368,1898,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,53,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,June,2013
13332441,TRUE,6/24/13,1,1,1,0,K - FATAL INJURY,0,1,0,29.50842902,-98.5809215,WURZBACH RD,7701,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,33,1,W - WHITE,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,June,2013
13332441,TRUE,6/24/13,1,1,1,0,K - FATAL INJURY,0,1,0,29.50842902,-98.5809215,WURZBACH RD,7701,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,66,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13332685,TRUE,6/24/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.44550497,-98.5406723,NW 24TH ST,1598,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,68,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13334879,FALSE,6/25/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41839342,-98.51438667,GUADALUPE ST,1298,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,56,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13334813,FALSE,6/26/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.48063496,-98.5145821,W MARIPOSA DR,1213,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,25,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,June,2013
13338349,TRUE,6/26/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.55719495,-98.62485228,BABCOCK RD,7198,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,14,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13346483,FALSE,6/28/13,1,1,3,0,K - FATAL INJURY,0,1,0,29.4895622,-98.69141794,CULEBRA RD,10177,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,54,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,June,2013
13346483,FALSE,6/28/13,1,1,3,0,K - FATAL INJURY,0,1,0,29.4895622,-98.69141794,CULEBRA RD,10177,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,52,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,June,2013
13339865,TRUE,7/1/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.56835992,-98.38484439,FM2252,14000,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,22,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,July,2013
13342697,FALSE,7/2/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.48093286,-98.35961259,FM0078,6586,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,63,1,B - BLACK,2 - FEMALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,July,2013
13343148,TRUE,7/2/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.53489496,-98.66064227,MISTY TRL,9600,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,46,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,July,2013
13344418,FALSE,7/2/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.40258027,-98.63728562,N PLAZA,20,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,12,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,July,2013
13344587,TRUE,7/3/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.44063497,-98.497994,W CYPRESS ST,400,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,77,1,B - BLACK,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,July,2013
13344662,TRUE,7/3/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.47475046,-98.58145181,SS0421,2198,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,60,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,July,2013
13346487,TRUE,7/4/13,1,0,3,0,K - FATAL INJURY,0,0,0,29.3566473,-98.51628231,COMMERCIAL AVE,2101,No Data,No Data,No Data,1,3 - PEDALCYCLIST,0,0,0,0,0,0,64,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST,July,2013
13346425,TRUE,7/5/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.40237498,-98.51007231,NOGALITOS,1100,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,18,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,July,2013
13346480,FALSE,7/5/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.41977709,-98.52960721,GUADALUPE ST,2609,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,52,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,July,2013
13405582,FALSE,7/28/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.54117285,-98.5064586,FM2696,8300,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,39,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,July,2013
13395119,FALSE,8/2/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,1,29.43700834,-98.49687456,SAN PEDRO AVE,406,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,57,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13401499,TRUE,8/3/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.43019497,-98.46105232,HAYS ST,1399,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,16,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13396785,FALSE,8/5/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43943409,-98.49851557,SAN PEDRO AVE,661,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,31,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13397309,TRUE,8/5/13,0,1,2,0,B - SUSPECTED MINOR INJURY,0,1,0,29.41763498,-98.64703228,MARBACH RD,8098,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,60,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13405656,TRUE,8/5/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.54463818,-98.61495197,PRUE RD,6501,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,28,0,W - WHITE,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,August,2013
13395075,TRUE,8/8/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42646497,-98.48974231,E HOUSTON ST,298,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,61,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13395085,FALSE,8/8/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42270959,-98.5265451,SAN LUIS ST,2507,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,6,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,August,2013
13395085,FALSE,8/8/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42270959,-98.5265451,SAN LUIS ST,2507,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,24,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,August,2013
13396179,FALSE,8/8/13,0,0,0,2,C - POSSIBLE INJURY,0,2,0,29.35094788,-98.41897202,PAVO VIEJO,3901,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,47,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13396617,TRUE,8/9/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.37539498,-98.47527232,E SOUTHCROSS BLVD,1400,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,35,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13397146,TRUE,8/10/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.46506496,-98.49180231,MCCULLOUGH AVE,3740,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,28,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13397449,FALSE,8/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.4139861,-98.40553944,S WW WHITE RD,1039,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,44,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13402214,TRUE,8/13/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.39825921,-98.39496234,US0087,4926,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,57,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13404156,FALSE,8/13/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45979388,-98.46768088,SL0368,3613,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,42,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13403882,TRUE,8/14/13,0,0,4,0,N - NOT INJURED,0,0,0,29.48728496,-98.50271231,LA MANDA BLVD,299,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,12,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,August,2013
13403939,TRUE,8/14/13,0,0,1,2,C - POSSIBLE INJURY,0,2,0,29.45173129,-98.54775536,SS0421,498,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,69,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13403939,TRUE,8/14/13,0,0,1,2,C - POSSIBLE INJURY,0,2,0,29.45173129,-98.54775536,SS0421,498,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,8,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13405525,TRUE,8/14/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.40551498,-98.62917228,W MILITARY DR,6898,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,52,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13405224,FALSE,8/15/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48409496,-98.39171659,RITTIMAN RD,5100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,29,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,August,2013
13415179,TRUE,8/16/13,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42894497,-98.48518232,4TH ST,400,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,29,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,August,2013
13406470,TRUE,8/17/13,1,0,0,0,K - FATAL INJURY,0,0,1,29.41828513,-98.55558357,S GENERAL MCMULLEN DR,900,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,25,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,August,2013
13408404,FALSE,8/17/13,0,0,0,1,C - POSSIBLE INJURY,0,1,4,29.41149016,-98.47024369,S PINE ST,714,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,48,0,B - BLACK,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
13408413,FALSE,8/19/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.37457757,-98.52630231,HURON ST,1002,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,16,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,August,2013
